cod_lmi#sirsup#rang#uat#siruta#localitate#sirinf#sector#adresa#strada_tip#strada_nume#strada_numar#cod_lmi_jud#cod_lmi_nat#cod_lmi_grupa#cod_lmi_val#cod_lmi_num#tip_patrimoniu#program_arhitectura#tip_monument#denumire#observatii_adresa#fotografiat#inexistent#constructie_noua#stare_monument#observatii#alte_obs#observatii_corina#datare#lat#lon
B-II-m-B-18513#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Cristian Radu 3 sector 2#Strada#Cristian Radu#3#B#II#m#B#18513#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX - prima jum. sec. XX#44.4356547#26.1068824
B-II-m-B-18514#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Cristian Radu 5 sector 2#Strada#Cristian Radu#5#B#II#m#B#18514#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##înc. sec. XX#44.4358115884556#26.1067616048096
B-II-m-B-18515#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Cristian Radu 7 sector 2#Strada#Cristian Radu#7#B#II#m#B#18515#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă arh. Arghir Culina##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX - prima jum. sec. XX#44.4358889#26.1067607
B-II-m-B-18516#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Cristian Radu 8 sector 2#Strada#Cristian Radu#8#B#II#m#B#18516#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##sf. sec. XIX - prima jum. sec. XX#44.435904#26.106925
B-II-m-A-18517#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Strada Cuțitul de Argint 1 sector 4#Strada#Cuțitul de Argint#1#B#II#m#A#18517#Patrimoniu religios#Clădire de cult#Biserică#"Biserica ""Schimbarea la Față"" - Cuțitul de Argint"##DA#NU#NU#BUNĂ#CONSERVAT#.##sec. XVIII-XIX, 1906#44.4138482#26.092926
B-II-m-A-18518#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Strada Cuțitul de Argint 5 sector 4#Strada#Cuțitul de Argint#5#B#II#m#A#18518#Patrimoniu reprezentativ#Clădire cu alte funcțiuni##"Observatorul astronomic ""Bosianu"""##DA#NU#NU#BUNĂ#CONSERVAT#.##1908#44.4106526#26.0948259
B-II-m-B-18519#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Cuza Alexandru Ioan 17 sector 1#Bulevardul#Cuza Alexandru Ioan#17#B#II#m#B#18519#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#RENOVAT#.##sf. sec. XIX#44.4491311566019#26.0807717958261
B-II-m-B-18520#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Cuza Alexandru Ioan 19 sector 1#Bulevardul#Cuza Alexandru Ioan#19#B#II#m#B#18520#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#RENOVAT PARȚIAL#.##sf. sec. XIX#44.4492097077018#26.0805504208539
B-II-m-B-18521#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Cuza Alexandru Ioan 21 sector 1#Bulevardul#Cuza Alexandru Ioan#21#B#II#m#B#18521#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX#44.449267657053#26.0804266009027
B-II-m-B-18522#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Cuza Alexandru Ioan 24 sector 1#Bulevardul#Cuza Alexandru Ioan#24#B#II#m#B#18522#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#MEDIE#DEGRADAT#.##sf. sec. XIX#44.4494351#26.0806269
B-II-m-A-18524#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 12 sector 1#Bulevardul#Dacia#12#B#II#m#A#18524#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă Krețulescu, azi Muzeul Literaturii Române##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##1863#44.4459309217273#26.0933110839337
B-II-m-B-18525#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 56 sector 1#Bulevardul#Dacia#56#B#II#m#B#18525#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##sf. sec. XIX - înc. sec. XX#44.446166#26.105071
B-II-m-B-18526#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 58 sector 1#Bulevardul#Dacia#58#B#II#m#B#18526#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##sf. sec. XIX - înc. sec. XX#44.4460868#26.1053515
B-II-m-B-18527#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 60 sector 1#Bulevardul#Dacia#60#B#II#m#B#18527#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#RENOVAT#.##sf. sec. XIX - înc. sec. XX#44.4461393#26.105696
B-II-m-B-18528#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 61 sector 1#Bulevardul#Dacia#61#B#II#m#B#18528#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil locuințe - ing. E. Prager##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4468173830455#26.1019971601825
B-II-m-B-18529#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 62 sector 2#Bulevardul#Dacia#62#B#II#m#B#18529#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.#posibil sa coincida cu B-II-m-B-19896#prima jum. sec. XX#44.4461860876794#26.1059227276792
B-II-m-B-18530#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 66 sector 1#Bulevardul#Dacia#66#B#II#m#B#18530#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil locuințe - Th. Nicolau##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4461233317317#26.1066931743617
B-II-m-B-18531#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 67 sector 1#Bulevardul#Dacia#67#B#II#m#B#18531#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#COINCIDE B-II-m-B-19439#posibil sa coincida cu B-II-m-B-19439#prima jum. sec. XX#44.4467367#26.1030212
B-II-m-B-18532#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 69 sector 1#Bulevardul#Dacia#69#B#II#m#B#18532#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil locuințe - Margittay##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4466766973363#26.1035300630092
B-II-m-B-18533#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 72 sector 2#Bulevardul#Dacia#72#B#II#m#B#18533#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4460340826968#26.1072648368748
B-II-m-B-18534#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 74 sector 2#Bulevardul#Dacia#74#B#II#m#B#18534#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#MEDIE#PUTERNIC DEGRADAT#.##prima jum. sec. XX#44.4460183#26.1074262
B-II-m-B-18535#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 75 sector 1#Bulevardul#Dacia#75#B#II#m#B#18535#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4466005620279#26.1041913928663
B-II-m-B-18536#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 76-78 sector 2#Bulevardul#Dacia#76-78#B#II#m#B#18536#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă Cihoski##DA#NU#NU#MEDIE#DEGRADAT#VEGETAȚIE ABUNDENTĂ##prima jum. sec. XX#44.4460294#26.1075818
B-II-m-B-18537#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 79 sector 1#Bulevardul#Dacia#79#B#II#m#B#18537#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4465239315381#26.1051774548008
B-II-m-B-18538#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 82 sector 2#Bulevardul#Dacia#82#B#II#m#B#18538#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#MEDIE#PUTERNIC DEGRADAT#.##prima jum. sec. XX#44.4459222943747#26.1084531994272
B-II-m-B-18539#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Bulevardul Dacia 83 sector 1#Bulevardul#Dacia#83#B#II#m#B#18539#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4464525523009#26.1058413117135
B-II-m-B-18540#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 84 sector 2#Bulevardul#Dacia#84#B#II#m#B#18540#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#MEDIE#PUTERNIC DEGRADAT#.##prima jum. sec. XX#44.4458920888912#26.1086612759905
B-II-m-B-18541#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 85 sector 2#Bulevardul#Dacia#85#B#II#m#B#18541#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4464058#26.1063494
B-II-m-B-18543#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 86 sector 2#Bulevardul#Dacia#86#B#II#m#B#18543#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#MEDIE#PUTERNIC DEGRADAT#.##prima jum. sec. XX#44.4458511026851#26.1088320656803
B-II-m-B-18542#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 87 sector 2#Bulevardul#Dacia#87#B#II#m#B#18542#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##NU#.#.#.#.#NELOCALIZAT. Posibil demolat.##sf. sec. XIX#44.4463888#26.1065376
B-II-m-B-18544#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 89 sector 2#Bulevardul#Dacia#89#B#II#m#B#18544#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4463711841329#26.1067056630372
B-II-m-B-18545#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 91 sector 2#Bulevardul#Dacia#91#B#II#m#B#18545#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4463501024898#26.1068856272085
B-II-m-B-18546#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 95 sector 2#Bulevardul#Dacia#95#B#II#m#B#18546#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#REABILITAT PARȚIAL#.##prima jum. sec. XX#44.4463343385643#26.1073852283743
B-II-m-B-18547#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 96 sector 2#Bulevardul#Dacia#96#B#II#m#B#18547#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#MEDIE#DEGRADAT#.##prima jum. sec. XX#44.4456039138357#26.1101028115092
B-II-m-B-18551#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 107 sector 2#Bulevardul#Dacia#107#B#II#m#B#18551#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4460318372632#26.1091992962743
B-II-m-B-18552#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Bulevardul Dacia 117 sector 2#Bulevardul#Dacia#117#B#II#m#B#18552#Patrimoniu reprezentativ#Clădire pentru învățământ##"Liceul ""Dimitrie Cantemir"""##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##1925#44.4454683096025#26.11303049533
B-II-m-B-21046#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Daimaca Victor 1 sector 1#Strada#Daimaca Victor#1#B#II#m#B#21046#Patrimoniu religios#Clădire de cult#Biserică#"Biserica ""Sf. Nicolae"" și ""Sf. Mucenic Miron"""#####FOARTE BUNĂ#REABILITAT#.##1931.1946#44.4885160173407#26.0528855867562
B-II-m-B-18553#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Strada Danielopol Gheorghe 3 sector 4#Strada#Danielopol Gheorghe#3#B#II#m#B#18553#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil locuințe-prof. dr. Marinescu#####MEDIE#DEGRADAT#VEGETAȚIE##prima jum. sec. XX#44.4283596758379#26.0973713697379
B-II-m-B-18555#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Intrarea Dascălu Nicolae serg. 2 sector 1#Intrarea#Dascălu Nicolae serg.#2#B#II#m#B#18555#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#RENOVAT#.##prima jum. sec. XX#44.4497710201894#26.0847438440368
B-II-m-B-18556#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Intrarea Dascălu Nicolae serg. 4 sector 1#Intrarea#Dascălu Nicolae serg.#4#B#II#m#B#18556#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4499098#26.0846289
B-II-m-B-18594.01#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamnei 20 sector 3#Strada#Doamnei#20#B#II#m#B#18594#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă parohială#####FOARTE BUNĂ#REABILITAT#.##sf. sec. XIX#44.4332374#26.102342
B-II-m-B-18557#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Intrarea Dascălu Nicolae serg. 6 sector 1#Intrarea#Dascălu Nicolae serg.#6#B#II#m#B#18557#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4500678706921#26.0845694710841
B-II-m-B-18558#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Intrarea Dascălu Nicolae serg. 8 sector 1#Intrarea#Dascălu Nicolae serg.#8#B#II#m#B#18558#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#BUNĂ#RENOVAT#.##prima jum. sec. XX#44.4501776425408#26.0844635095925
B-II-m-B-18559#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179187#Sector 5#Strada Davila Carol dr. 4 sector 5#Strada#Davila Carol dr.#4#B#II#m#B#18559#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă Ion Barbu##DA#NU#NU#BUNĂ#RENOVAT#.##prima jum. sec. XX#44.4308166839799#26.0743469397335
B-II-m-A-18678#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179187#Sector 5#Bulevardul Elisabeta 21 sector 5#Bulevardul#Regina Elisabeta#21#B#II#m#A#18678#Patrimoniu administrativ#Clădire pentru turism##Grand Hotel du Boulevard##DA#NU#NU#BUNĂ#CONSERVAT#.##1867#44.4346001#26.097799
B-II-m-B-18560#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179187#Sector 5#Strada Davila Carol dr. 8 sector 5#Strada#Davila Carol dr.#8#B#II#m#B#18560#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă M. Nicolescu##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4308094#26.0740339
B-II-m-B-18569#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 7 sector 4#Aleea#Dealul Mitropoliei#7#B#II#m#B#18569#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă Gheorghe Costaforu##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.425323106473#26.1000126337716
B-II-m-B-18570#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 15 sector 4#Aleea#Dealul Mitropoliei#15#B#II#m#B#18570#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă arh. Gh. Simotta##DA#NU#NU#BUNĂ#CONSERVAT#.##prima jum. sec. XX#44.4249687852308#26.0992380371703
B-II-a-A-18571#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 21-25#Aleea#Dealul Mitropoliei#21-25#B#II#a#A#18571#Patrimoniu religios#Clădire de cult##Ansamblul Patriarhiei Bisericii Ortodoxe Române##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.#a fost adăugat ulterior în baza de date#sec. XVII -XX#44.4246192940066#26.0982338856317
B-II-m-A-18571.01#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 21 sector 4#Aleea#Dealul Mitropoliei#21#B#II#m#A#18571#Patrimoniu religios#Clădire de cult#Catedrală#"Catedrala Patriarhală ""Sf. împărați Constantin și Elena"""##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##1654 - 1658#44.4245478633296#26.0979477995764
B-II-m-A-18571.02#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 21 sector 4#Aleea#Dealul Mitropoliei#21#B#II#m#A#18571#Patrimoniu religios#Clădire de cult#Turn-clopotniță#Turn clopotniță##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##sec. XVIII#44.4248566294206#26.0985364248107
B-II-m-A-18571.03#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 21 sector 4#Aleea#Dealul Mitropoliei#21#B#II#m#A#18571#Patrimoniu religios#Clădire de cult#Capelă#Paraclis și Reședință Patriarhală##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##sec. XVIII#44.4245023809591#26.0978534068347
B-II-m-B-18571.04#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179178#Sector 4#Aleea Dealul Mitropoliei 25 sector 4#Aleea#Dealul Mitropoliei#25#B#II#m#B#18571#Patrimoniu religios#Clădire administrativă (primărie, prefectură, guvern, minister ș.a.)##Palatul Patriarhal, fostul sediu al Camerei Deputaților##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##înc. sec. XX#44.4240794#26.0977687
B-II-m-B-20920#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Delavrancea Barbu Ștefănescu 57 sector 1#Strada#Delavrancea Barbu Ștefănescu#57#B#II#m#B#20920#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă#####BUNĂ#CONSERVAT#Informația grafică din baza GIS diferă puternic față de realitatea din teren.##1921 - 1930#44.4626921#26.0783726
B-II-m-B-18573#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Demarat Zossima prof. 2 sector 3#Strada#Demarat Zossima prof.#2#B#II#m#B#18573#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX - prima jum. sec. XX#44.4302089382621#26.1125086339063
B-II-m-B-18574#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Demarat Zossima prof. 6 sector 3#Strada#Demarat Zossima prof.#6#B#II#m#B#18574#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX - prima jum. sec. XX#44.4303502802411#26.1126840402541
B-II-m-B-18575#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Demarat Zossima prof. 8 sector 3#Strada#Demarat Zossima prof.#8#B#II#m#B#18575#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă, azi sediu al Institutului Național al Patrimoniului##DA#NU#NU#BUNĂ#CONSERVAT#.##sf. sec. XIX - prima jum. sec. XX#44.4304124500892#26.1127841719851
B-II-m-B-18576#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Demetriade Gheorghe cpt. av. 1-3 sector 1#Strada#Demetriade Gheorghe cpt. av.#1-3#B#II#m#B#18576#Patrimoniu religios#Clădire de cult#Capelă#"Capela ""Sacre Coeur"""##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.#de verificat, nu e clar#prima jum. sec. XX#44.4600074792172#26.0881248395501
B-II-m-B-18577#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179141#Sector 1#Strada Demetriade Gheorghe cpt. av. 16 sector 1#Strada#Demetriade Gheorghe cpt. av.#16#B#II#m#B#18577#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4596974566125#26.088947056966
B-II-m-A-21053#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Dianei 9 sector 2#Strada#Dianei#9#B#II#m#A#21053#Patrimoniu domestic urban#Clădire cu alte funcțiuni##Imobil##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##1907 - 1911#44.4377674238949#26.1061592702941
B-II-m-B-18578#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamna Chiajna 24 sector 3#Strada#Doamna Chiajna#24#B#II#m#B#18578#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4152854775477#26.1194724711156
B-II-m-B-18579#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamna Chiajna 25 sector 3#Strada#Doamna Chiajna#25#B#II#m#B#18579#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.415086403521#26.1187486081473
B-II-m-B-18580#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamna Chiajna 26 sector 3#Strada#Doamna Chiajna#26#B#II#m#B#18580#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.##prima jum. sec. XX#44.4154128549215#26.1196955842896
B-II-m-B-18581#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamna Chiajna 160 sector 3#Strada#Doamna Chiajna#160#B#II#m#B#18581#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Casă##DA#NU#NU#FOARTE BUNĂ#REABILITAT#.#e posibil sa fie 16?! Nu exista numarul 160 pe strada asta#prima jum. sec. XX#44.4147203332063#26.1184312574705
B-II-a-A-18582#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Doamna Ghica 3-5 sector 2#Strada#Doamna Ghica#3-5#B#II#a#A#18582#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Ansamblul Palatul Ghica - Tei#####FOARTE BUNĂ#REABILITAT#Ansamblul nu poate fi cuprins în integralitatea sa.#a fost adăugat ulterior în baza de date#înc. sec. XIX - XX#44.4665272137594#26.1282536645112
B-II-m-A-18582.02#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Doamna Ghica 3 sector 2#Strada#Doamna Ghica#3#B#II#m#A#18582#Patrimoniu religios#Clădire de cult#Biserică#"Biserica ""înălțarea Domnului"" - Ghica - Tei"#####FOARTE BUNĂ#REABILITAT#.##miji. sec. XVIII-XIX#44.4667464887224#26.1284015441652
B-II-m-A-18582.01#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179150#Sector 2#Strada Doamna Ghica 5 sector 2#Strada#Doamna Ghica#5#B#II#m#A#18582#Patrimoniu domestic urban#Clădire de locuit (unifamilială, colectivă ș.a.)#Locuire civilă#Palatul Grigore Ghica - Tei#####FOARTE BUNĂ#REABILITAT#FĂRĂ ACCCES##1822#44.4662777#26.1284945
B-II-m-A-18584#403#municipiu#BUCUREȘTI#179132#BUCUREȘTI#179169#Sector 3#Strada Doamnei 1 sector 3, Calea Victoriei 28 sector 3#Strada#Doamnei#1#B#II#m#A#18584#Patrimoniu religios#Clădire de cult#Biserică#"Biserica ""Intrarea Maicii Domnului în Biserică"" - Doamnei"##NU#.#.#FOARTE BUNĂ#REABILITAT#.##1683#44.4344939#26.0988991
